ID	name	movies_95_04	main_genre	genres
5018	"Di Maggio, John"	40	Sci-Fi	Action:3,Adventure:1,Animation:4,Comedy:4,Drama:3,Family:4,Fantasy:3,Horror:3,Mystery:3,Sci-Fi:6,Short:3,Thriller:3
2002	"Whyte, Joe"	13	Animation	Action:1,Adventure:2,Animation:2,Drama:1,Family:1,Fantasy:2,NULL:4
12980	"Kupps, Kimberly"	14	Adult	Adult:9,NULL:5
904	"Kanagawa, Hiro"	37	Thriller	Action:1,Adventure:1,Comedy:2,Drama:7,Family:1,Fantasy:1,Horror:1,Music:1,Mystery:3,NULL:2,Romance:1,Sci-Fi:1,Short:1,Thriller:12,War:2
5538	"Bridges, Jeff"	38	Drama	Action:1,Comedy:2,Crime:1,Documentary:8,Drama:5,Family:1,Fantasy:2,Music:2,NULL:2,Romance:1,Sci-Fi:2,Short:10,Thriller:1
9372	"Bradford, Jesse"	15	Drama	Adventure:1,Comedy:1,Documentary:3,Drama:6,Mystery:1,Romance:2,Thriller:1
4778	"Verbeke, Natalia"	18	Drama	Animation:1,Comedy:3,Crime:1,Drama:4,Family:2,NULL:2,Romance:2,Thriller:3
1255	"Balibar, Jeanne"	23	Drama	Comedy:4,Documentary:1,Drama:9,NULL:4,Romance:2,Short:2,Thriller:1
4742	"Aste, Fabio"	16	Romance	Comedy:2,Drama:3,NULL:3,Romance:6,Thriller:2
15855	"Petit, Aurélia"	18	Drama	Comedy:2,Drama:3,NULL:6,Romance:2,Short:5
9300	"Culp, Steven"	11	Mystery	Animation:1,Crime:1,Drama:2,Mystery:3,Romance:1,Short:1,Thriller:1,War:1
12394	"Buquet, Maud"	12	Comedy	Adventure:1,Comedy:2,Crime:2,Drama:1,NULL:2,Short:3,Thriller:1
9846	"Walker, P.J."	22	Action	Action:8,Documentary:1,NULL:11,Thriller:2
5902	"Köster, Gundula"	11	Drama	Comedy:2,Crime:3,Drama:4,Family:1,NULL:1
1031	"Bourgine, Élisabeth"	17	Drama	Comedy:1,Drama:2,Family:1,NULL:12,Thriller:1
1106	"Beek, Richard (I)"	15	Drama	Action:1,Adventure:1,Comedy:2,Crime:2,Drama:3,Music:1,Mystery:1,NULL:1,Romance:2,Thriller:1
10669	"Lander, David L."	22	Family	Adventure:2,Comedy:3,Documentary:3,Drama:1,Family:8,Fantasy:1,NULL:2,Romance:2
17307	"Scott, Jacob"	12	Adult	Adult:10,NULL:2
7677	"Hill, Amy"	22	Comedy	Animation:1,Comedy:9,Drama:3,Family:1,Mystery:1,NULL:2,Romance:2,Sci-Fi:1,Short:1,Thriller:1
13025	"Meyer, Breckin"	26	Comedy	Action:1,Adventure:2,Comedy:7,Documentary:2,Drama:6,Fantasy:2,Music:1,Mystery:1,NULL:2,Romance:1,Thriller:1
6645	"Tadros, Manuel"	12	Drama	Adventure:1,Crime:1,Drama:5,NULL:1,Romance:1,Short:1,Thriller:1,War:1
8891	"Reymond, Dominique"	28	Drama	Comedy:2,Documentary:1,Drama:9,Fantasy:1,Horror:1,NULL:8,Romance:4,Short:1,Thriller:1
2099	"Banks, Jonathan"	14	Drama	Comedy:2,Crime:1,Drama:5,Sci-Fi:1,Thriller:4,Western:1
12318	"Cortés, Max"	48	Adult	Action:1,Adult:24,Comedy:5,Drama:1,Horror:1,Musical:1,NULL:13,Short:1,Thriller:1
493	"Slater, Christian"	34	Comedy	Adventure:2,Animation:1,Comedy:4,Crime:3,Documentary:3,Drama:2,Family:2,Horror:1,Music:3,NULL:2,Romance:1,Short:5,Thriller:3,War:2
14505	"Payne, Ron"	10	Drama	Drama:5,Family:1,Fantasy:1,Music:1,NULL:2
1107	"Nordin, Sven"	12	Drama	Comedy:3,Drama:4,Music:1,NULL:1,Romance:1,Thriller:1,War:1
6601	"Rosen, Michaela"	27	Crime	Comedy:3,Crime:10,Drama:5,Family:1,NULL:2,Romance:3,Thriller:3
3346	"Gray, Linda (I)"	15	Drama	Crime:1,Documentary:6,Drama:2,Music:1,Mystery:1,NULL:4
6422	"Mitchell, Sharon"	53	Adult	Adult:30,Comedy:1,Documentary:13,Drama:2,NULL:7
9328	"Armstrong, Louis (I)"	11	Music	Documentary:4,Music:5,Musical:1,NULL:1
6870	"Glave, Karen"	19	Drama	Action:1,Adventure:1,Comedy:2,Drama:10,Fantasy:1,Mystery:1,Sci-Fi:1,Short:1,Thriller:1
11462	"Ford, Deborah Smith"	14	Drama	Action:1,Comedy:2,Crime:1,Drama:3,NULL:4,Romance:2,Short:1
7980	"Bologna, Joseph"	13	Comedy	Animation:1,Comedy:5,Drama:3,Family:1,NULL:2,Thriller:1
8354	"Macnee, Patrick"	26	Sci-Fi	Documentary:3,Music:1,Romance:1,Sci-Fi:2,Short:19
9598	"Silke"	17	Drama	Comedy:4,Drama:4,Family:2,Romance:2,Short:4,Thriller:1
15340	"Lanz, Elisabeth"	14	Crime	Comedy:1,Crime:4,Drama:1,NULL:4,Romance:3,Thriller:1
4157	"Cheung, Farini"	10	Action	Action:4,Comedy:1,NULL:4,Romance:1
9045	"Baxter, Meredith"	17	Drama	Comedy:1,Documentary:1,Drama:6,Fantasy:1,NULL:4,Romance:2,Thriller:2
6581	"Einstein, Albert"	10	War	Documentary:7,Drama:1,NULL:1,War:1
16643	"Mabesa, Tony"	14	Drama	Drama:8,NULL:1,Romance:3,Sci-Fi:1,War:1
13147	"Bossé, Réal"	16	Comedy	Comedy:3,Crime:2,Drama:1,Family:1,Fantasy:1,Mystery:1,NULL:2,Romance:1,Sci-Fi:2,Short:1,Thriller:1
12554	"Burkhard, Gedeon"	13	Romance	Action:1,Comedy:1,Crime:1,Drama:2,NULL:2,Romance:3,Thriller:2,War:1
7294	"Hodder, Kane"	16	Horror	Action:1,Adventure:1,Comedy:1,Documentary:3,Drama:1,Horror:3,Sci-Fi:3,Thriller:3
13607	"Segall, Blair"	42	Adult	Adult:37,NULL:5
9355	"Marsalis, Wynton"	14	Music	Documentary:5,Music:7,NULL:2
10605	"Mariano, John"	15	Comedy	Action:2,Comedy:3,Drama:1,Fantasy:2,Musical:1,Mystery:1,NULL:4,Romance:1
15976	"Conde, Ninel"	11	Romance	Crime:1,Drama:1,Musical:1,NULL:6,Romance:2
3817	"Flanery, Sean Patrick"	31	Drama	Action:1,Adventure:3,Comedy:1,Crime:1,Drama:7,Family:1,Fantasy:1,Horror:4,Mystery:1,NULL:2,Romance:3,Thriller:2,War:4
6688	"Reiner, Tracy"	14	Drama	Comedy:3,Documentary:1,Drama:5,Family:1,Music:1,NULL:1,Romance:2
1291	"Tôma, Yumi"	46	Animation	Action:5,Adventure:1,Animation:9,Family:2,Fantasy:6,Horror:1,Mystery:2,NULL:5,Romance:2,Sci-Fi:8,Short:4,Western:1
16199	"Vidaurre, Violeta"	11	Drama	Comedy:2,Drama:3,NULL:3,Romance:2,Thriller:1
1556	"Taylor, Cailey"	56	Adult	Adult:31,Comedy:2,NULL:23
11779	"van Damp, Henry"	14	Adult	Adult:14
8535	"Murdock, Colin"	27	Animation	Adventure:1,Animation:7,Comedy:3,Family:4,Fantasy:2,Mystery:1,NULL:2,Romance:2,Thriller:4,War:1
4068	"McMillan, Richard (I)"	25	Drama	Action:2,Adult:1,Adventure:1,Drama:9,Family:1,Horror:2,Mystery:2,NULL:1,Romance:2,Thriller:3,Western:1
1918	"Dilicious, Boo"	31	Adult	Adult:22,NULL:9
1526	"Walters, Stephen (I)"	12	Drama	Action:1,Adventure:1,Comedy:1,Drama:5,NULL:1,Thriller:3
16019	"Bjelogrlic, Dragan"	21	Comedy	Comedy:6,Documentary:2,Drama:6,Family:1,NULL:1,Romance:1,Short:1,War:3
11852	"Sudhoff, Ann Catrin"	11	Crime	Action:1,Comedy:1,Crime:4,Documentary:1,Drama:1,NULL:2,Romance:1
3848	"Binev, Velizar"	25	Sci-Fi	Action:2,Adventure:1,Comedy:2,Drama:4,Horror:4,NULL:1,Sci-Fi:6,Thriller:4,War:1
12450	"Towers, Frank"	76	Adult	Action:1,Adult:62,Drama:1,NULL:12
6889	"Lefebvre, Stéphane"	14	Drama	Action:2,Adventure:2,Comedy:1,Documentary:1,Drama:2,Horror:1,NULL:3,Romance:1,Thriller:1
9403	"Jefferies, Marc John"	11	Drama	Action:1,Adventure:1,Animation:1,Comedy:2,Drama:2,Family:1,Horror:1,Mystery:1,Thriller:1
3113	"Glatzeder, Robert"	11	Crime	Comedy:1,Crime:4,Drama:1,NULL:3,Short:2
1272	"Tennant, David (I)"	16	Drama	Animation:1,Comedy:3,Drama:7,Fantasy:1,NULL:1,Romance:1,Short:2
965	"Chattot, François"	17	Drama	Action:1,Adventure:2,Comedy:3,Drama:4,NULL:4,Romance:1,Short:2
14952	"Tijori, Deepak"	13	Romance	Comedy:1,Drama:2,Musical:2,NULL:2,Romance:3,Thriller:3
8538	"Beley, Lisa Ann"	26	Animation	Action:2,Animation:6,Comedy:1,Family:1,Fantasy:2,NULL:2,Romance:1,Sci-Fi:6,Short:1,Thriller:3,War:1
6535	"Bach, Christoph"	10	Drama	Crime:3,Drama:3,Romance:2,Thriller:1,War:1
10987	"Bau, Irene"	10	Comedy	Comedy:4,NULL:3,Short:3
10883	"Busfield, Timothy"	23	Comedy	Action:1,Comedy:5,Crime:1,Documentary:5,Drama:2,NULL:2,Sci-Fi:2,Thriller:5
14666	"Combeau, Muriel"	12	Drama	Adult:1,Comedy:1,Crime:1,Drama:2,NULL:4,Romance:1,Short:1,Thriller:1
1785	"Banks, Billy"	55	Adult	Adult:40,NULL:15
4214	"Beckford, Tyson"	12	Crime	Comedy:2,Crime:2,Documentary:5,Drama:1,Short:1,Thriller:1
15772	"Ryan, Shayna"	12	Thriller	Comedy:2,Drama:1,Fantasy:1,NULL:2,Sci-Fi:3,Thriller:3
11908	"Chim, Sui-man"	10	Comedy	Comedy:7,Drama:2,Romance:1
1756	"Curtis, Wanda (I)"	63	Adult	Adult:52,Documentary:2,NULL:8,Thriller:1
17691	"Nomoto, Miho"	10	Drama	Crime:1,Drama:2,NULL:6,Thriller:1
16905	"Yin, Terence"	20	Comedy	Action:2,Adventure:1,Comedy:4,Drama:2,Horror:1,NULL:3,Romance:3,Sci-Fi:2,Thriller:2
6168	"Greenfield, Matt"	32	Sci-Fi	Animation:7,Comedy:1,Drama:1,Family:1,Fantasy:4,Romance:1,Sci-Fi:13,Short:2,War:2
16165	"Nath, Alok"	33	Romance	Action:2,Drama:11,Family:3,Mystery:1,NULL:4,Romance:11,Thriller:1
995	"Gorny, Frédéric"	22	Drama	Comedy:1,Drama:6,NULL:6,Romance:2,Sci-Fi:1,Short:6
14469	"Biafra, Jello"	13	Music	Comedy:3,Documentary:2,Drama:2,Music:5,NULL:1
939	"McGinley, John C."	27	Drama	Adult:1,Comedy:4,Crime:1,Drama:8,Family:1,Mystery:1,NULL:2,Romance:1,Short:2,Thriller:3,War:2,Western:1
7477	"Ramirez, Manny (II)"	11		Documentary:6,NULL:5
16957	"Taylor, Maui"	13	Drama	Action:1,Comedy:2,Drama:2,NULL:4,Romance:2,Thriller:2
17512	"Bristow, Douglas"	10	Thriller	Action:2,Adventure:1,Fantasy:1,NULL:2,Romance:1,Thriller:3
2685	"Rhymes, Busta"	32	Music	Action:1,Comedy:5,Documentary:1,Drama:2,Music:14,NULL:4,Short:3,Thriller:2
6922	"Robinow, Tony"	11	Drama	Documentary:1,Drama:5,NULL:1,Short:1,Thriller:1,War:2
6899	"Massey, Walter"	11	Drama	Animation:1,Drama:2,Family:1,Fantasy:1,NULL:3,Thriller:2,War:1
15096	"Sehgal, Zohra"	11	Romance	Drama:2,Musical:1,NULL:1,Romance:6,Thriller:1
693	"Walken, Christopher"	54	Comedy	Comedy:9,Crime:2,Documentary:6,Drama:8,Family:1,Fantasy:2,Horror:1,Music:4,NULL:1,Romance:8,Sci-Fi:2,Short:3,Thriller:6,War:1
7971	"DiMarco, Melissa"	11	Drama	Comedy:1,Drama:3,Fantasy:1,Mystery:1,NULL:1,Romance:1,Short:1,Thriller:2
14953	"Khote, Viju"	23	Drama	Comedy:2,Drama:7,Musical:2,NULL:3,Romance:6,Thriller:3
12620	"Wannek, Antonio"	27	Drama	Crime:9,Drama:9,NULL:3,Romance:2,Short:1,Thriller:2,War:1
1871	"Melody (III)"	31	Adult	Adult:25,NULL:6
9073	"Lumet, Sidney"	13		Documentary:11,Short:2
15403	"Flores, Laura"	12	Romance	Documentary:1,Drama:1,Family:1,Musical:2,NULL:2,Romance:5
2208	"Winterhalter, Vincent"	22	Comedy	Comedy:3,Drama:1,Mystery:1,NULL:15,Romance:1,Short:1
4615	"Bayerwaltes, Eva Maria"	11	Drama	Comedy:1,Crime:1,Drama:4,Fantasy:1,Romance:2,Short:1,Thriller:1
3718	"Boland, Katie"	12	Thriller	Action:1,Animation:1,Drama:3,Romance:1,Sci-Fi:1,Short:1,Thriller:4
14915	"Reves, Roly"	17	Adult	Adult:11,Drama:1,NULL:5
2751	"Grote, Ulrike"	12	Crime	Comedy:2,Crime:5,Drama:4,Thriller:1
17801	"Hristov, Ivaylo"	10	Drama	Comedy:1,Crime:1,Drama:3,NULL:2,Short:3
694	"Giuliani, Rudolph W."	21	Comedy	Comedy:3,Documentary:11,Music:3,Musical:1,NULL:2,Romance:1
11388	"Loc, Tone"	14	Sci-Fi	Action:2,Adventure:1,Animation:2,Comedy:1,Documentary:2,Family:2,Music:1,Sci-Fi:3
7019	"Moroff, Mike"	14	Comedy	Adventure:1,Comedy:3,Crime:1,Drama:1,Fantasy:1,Horror:2,NULL:3,Thriller:1,Western:1
12652	"Rivas, Gary"	15	Comedy	Action:4,Comedy:7,Crime:1,Horror:2,Thriller:1
17768	"Carter, J.C."	11	Adult	Adult:10,NULL:1
4548	"Bollaín, Icíar"	12	Drama	Comedy:2,Drama:3,Family:2,Horror:1,NULL:3,Short:1
6373	"Keogh, Doreen"	10	Drama	Comedy:2,Drama:4,NULL:4
8544	"Burnett, Alaina"	10	War	Animation:2,Fantasy:1,Mystery:1,NULL:1,Romance:1,Sci-Fi:1,Thriller:1,War:2
4783	"Corrado, Gabriel"	10	Romance	Comedy:1,Drama:2,NULL:1,Romance:4,Thriller:2
13349	"Aspen, Jennifer"	15	Comedy	Comedy:6,Drama:3,Fantasy:1,Mystery:1,NULL:4
6580	"Lösch, Marian"	10	Drama	Comedy:1,Drama:4,Family:3,NULL:1,Short:1
5836	"Krawczyk, Karina"	12	Comedy	Action:1,Comedy:2,Crime:1,Drama:1,NULL:5,Romance:1,Thriller:1
16698	"Gesztesi, Károly"	13	Comedy	Animation:1,Comedy:7,Family:1,NULL:2,Romance:2
15516	"Bucci, Flavio"	12	Comedy	Comedy:4,Drama:3,NULL:2,Short:1,Thriller:2
14563	"Linhares, Cássia"	11	Comedy	Comedy:1,Drama:1,Family:1,NULL:7,Romance:1
5319	"Munck, Charlotte"	13	Drama	Documentary:1,Drama:3,Mystery:1,NULL:1,Romance:1,Sci-Fi:1,Short:4,Thriller:1
2146	"Benguigui, Jean"	34	Comedy	Comedy:7,Crime:5,Drama:4,Family:2,NULL:10,Romance:3,Sci-Fi:1,Short:1,Thriller:1
8394	"Gati, Kathleen"	14	Drama	Comedy:3,Drama:4,Family:1,NULL:2,Romance:2,Thriller:1,War:1
15914	"Azabal, Lubna"	11	Drama	Adventure:1,Documentary:1,Drama:3,NULL:4,Romance:1,Short:1
13983	"Appleby, Shiri"	10	Drama	Comedy:1,Documentary:1,Drama:3,Mystery:1,Romance:3,Thriller:1
8588	"McPhail, Marnie"	23	Drama	Adventure:1,Comedy:1,Drama:10,Family:2,Mystery:1,NULL:3,Romance:1,Sci-Fi:1,Short:1,Thriller:2
16221	"DeLeon, Idalis"	10	Drama	Comedy:2,Crime:1,Drama:2,NULL:3,Short:2
8080	"Pistoia, Nicola"	15	Comedy	Comedy:9,Drama:2,NULL:2,Short:1,Thriller:1
8595	"Jenkins, Noam"	18	Drama	Action:1,Comedy:4,Crime:1,Drama:6,NULL:1,Romance:1,Short:1,Thriller:3
5051	"Bitorajac, Rene"	12	War	Comedy:2,Drama:1,NULL:3,Short:1,Thriller:2,War:3
11509	"Fiorentino, Jessica"	34	Adult	Adult:25,NULL:8,Thriller:1
13516	"Done, Jason"	11	Drama	Documentary:1,Drama:5,NULL:3,Thriller:1,War:1
75	"Tai (I)"	10	Adult	Adult:10
15725	"Chrétien, Jean"	10	Comedy	Comedy:3,Documentary:7
819	"McFee, Dwight"	19	Drama	Comedy:1,Crime:1,Drama:10,Horror:1,NULL:1,Romance:1,Thriller:4
9188	"Aznavour, Charles"	15	Music	Crime:1,Documentary:2,Drama:1,Music:2,NULL:8,Thriller:1
1797	"Zen, Lezley"	74	Adult	Adult:60,Comedy:1,Mystery:1,NULL:11,Short:1
10895	"Daniels, Jeff (I)"	19	Drama	Adventure:1,Comedy:4,Crime:1,Documentary:1,Drama:6,Fantasy:1,Mystery:1,NULL:1,Sci-Fi:1,Thriller:1,War:1
11330	"Rivera, Juan (II)"	15	Action	Action:9,NULL:5,Thriller:1
13245	"Bedi, Rajat"	12	Romance	Action:2,Comedy:1,Fantasy:1,Musical:1,Mystery:1,Romance:3,Sci-Fi:1,Thriller:2
981	"Atika, Aure"	20	Drama	Action:1,Comedy:5,Drama:6,NULL:4,Romance:2,Short:2
16056	"Cvetkovic, Svetozar"	16	Drama	Documentary:1,Drama:7,NULL:5,Sci-Fi:1,Thriller:1,War:1
14818	"Salmi, Risto"	19	Drama	Comedy:5,Crime:1,Drama:7,Music:1,NULL:4,Short:1
7841	"Williams, Steven (I)"	19	Drama	Action:1,Comedy:1,Crime:2,Documentary:2,Drama:5,Horror:1,Mystery:1,NULL:2,Thriller:4
15381	"Castelo, Horacio"	10	Romance	Adventure:1,Music:1,NULL:2,Romance:6
1386	"Papenbrook, Bob"	82	Sci-Fi	Action:11,Adventure:2,Animation:7,Comedy:5,Crime:2,Drama:4,Family:1,Fantasy:8,Horror:2,NULL:8,Romance:3,Sci-Fi:19,Short:3,Thriller:4,War:3
15506	"Lee, Wai-sheung"	11	Thriller	Action:1,Horror:2,Mystery:1,NULL:5,Thriller:2
2755	"Kernen, Siegfried"	17	Crime	Crime:8,Drama:5,NULL:2,Romance:1,Thriller:1
5620	"Ferrigno, Lou"	13	Comedy	Action:1,Comedy:4,Documentary:5,Fantasy:2,NULL:1
12083	"Marrero, Leonardo"	12	Romance	Drama:1,Family:1,NULL:7,Romance:3
2398	"Boone, Jessica"	19	Animation	Action:3,Adventure:1,Animation:5,Comedy:2,Fantasy:1,Mystery:1,NULL:1,Sci-Fi:3,Short:2
9961	"Jones, Terry (I)"	29	Comedy	Comedy:5,Documentary:5,Family:1,Music:2,Musical:2,NULL:6,Romance:2,Sci-Fi:2,Short:4
15676	"Worrall Thompson, Antony"	10	Comedy	Comedy:1,Documentary:3,NULL:5,Thriller:1
9377	"Verhoeven, Paul (I)"	17	Sci-Fi	Documentary:9,Music:1,NULL:1,Sci-Fi:3,Short:3
13465	"Cardinale, Claudia (I)"	22	Drama	Adventure:1,Comedy:2,Documentary:7,Drama:5,NULL:5,Short:2
8816	"Michaels, Rhino"	11	Drama	Comedy:2,Drama:3,Horror:1,Mystery:1,NULL:1,Sci-Fi:2,Thriller:1
12680	"Alarcón, Juan Carlos"	11	Drama	Drama:3,NULL:6,Romance:2
15848	"Menglet, Alex"	10	Drama	Comedy:3,Documentary:1,Drama:3,Family:1,NULL:1,Sci-Fi:1
9364	"Perkins, Ron"	11	Drama	Crime:1,Drama:8,Thriller:2
1829	"Laine, Charlie"	33	Adult	Adult:21,NULL:12
2250	"Gérard, Pierre"	11	Comedy	Comedy:3,Drama:2,Family:1,NULL:1,Romance:2,Short:2
5280	"Sætter-Lassen, Søren"	18	Drama	Action:1,Comedy:3,Documentary:3,Drama:4,Family:1,NULL:1,Short:4,Thriller:1
398	"Caton, Robert Randolph"	12	Thriller	Comedy:1,Crime:1,Documentary:2,Fantasy:1,Mystery:1,NULL:1,Romance:1,Thriller:3,War:1
16063	"Dravic, Milena"	18	Drama	Comedy:5,Documentary:3,Drama:6,Family:1,NULL:1,Romance:1,Short:1
4579	"Álvarez, Ana"	17	Drama	Action:1,Comedy:1,Crime:1,Drama:4,NULL:3,Romance:2,Short:3,Thriller:1,Western:1
4714	"Luque, Luis (I)"	24	Drama	Comedy:2,Drama:6,Horror:1,Musical:1,Mystery:2,NULL:3,Romance:5,Thriller:4
7789	"Gant, David (I)"	16	Horror	Comedy:2,Crime:2,Drama:2,Horror:3,Music:1,Musical:1,Romance:2,Short:1,War:2
12697	"Eulenberger, Jens"	12	Drama	Crime:2,Drama:5,Family:1,NULL:3,Thriller:1
16452	"Arneric, Neda"	10	Drama	Comedy:2,Drama:4,Family:1,NULL:1,Romance:1,Thriller:1
1073	"Peterson, Tord"	12	Drama	Crime:2,Drama:5,Family:2,NULL:2,Romance:1
7491	"Martin, Dean (I)"	14	Music	Comedy:2,Documentary:9,Music:3
16370	"Riker, Robin"	11	Comedy	Comedy:3,Documentary:1,Drama:1,Family:1,Mystery:1,NULL:2,Short:1,Thriller:1
3852	"Schrier, Paul"	12	Sci-Fi	Action:2,Adventure:1,Comedy:1,NULL:1,Sci-Fi:4,Thriller:3
12090	"Lander, Pedro"	12	Drama	Action:1,Drama:2,NULL:8,Romance:1
12460	"Rage, Randi"	40	Adult	Adult:25,Documentary:1,Drama:1,NULL:11,Short:2
2737	"Kilcher, Jewel"	21	Music	Comedy:1,Drama:1,Music:16,NULL:2,Western:1
2748	"Sarnau, Anneke Kim"	23	Crime	Comedy:1,Crime:5,Drama:4,NULL:7,Romance:2,Short:1,Thriller:3
15754	"Williamson, Felix"	16	Comedy	Comedy:8,Drama:1,Fantasy:1,NULL:1,Romance:4,Western:1
17200	"Georgakis, Nikos"	15	Drama	Comedy:2,Drama:8,Family:1,Romance:2,Short:2
10971	"Price, Matt (I)"	10	Comedy	Comedy:5,Documentary:1,Drama:1,Romance:1,Short:2
8381	"Luxem, Rainer"	12	Crime	Comedy:1,Crime:7,Drama:3,NULL:1
212	"Laroche, Pierre (II)"	13	Drama	Comedy:1,Drama:2,NULL:7,Romance:1,Short:1,War:1
2381	"Manison, Kelly"	34	Animation	Action:3,Adventure:1,Animation:10,Drama:1,Family:1,Fantasy:7,Mystery:1,NULL:1,Sci-Fi:8,Short:1
17344	"Kholghi, Farshad"	13	Comedy	Comedy:5,Documentary:1,Drama:3,NULL:1,Short:3
636	"Gries, Jon"	16	Drama	Comedy:3,Crime:1,Documentary:1,Drama:4,Fantasy:1,Mystery:1,NULL:1,Sci-Fi:1,Thriller:3
2426	"Ogata, Kenichi"	19	Sci-Fi	Animation:4,Comedy:2,Fantasy:1,Mystery:2,NULL:3,Romance:2,Sci-Fi:5
408	"Black, Johnnie"	90	Adult	Adult:69,Documentary:1,NULL:17,Romance:2,Short:1
12645	"Kámper, Ana María"	13	Romance	Comedy:2,Drama:1,Mystery:1,NULL:6,Romance:3
6533	"Winkler, Wolfgang"	42	Crime	Comedy:2,Crime:29,Drama:4,Family:1,NULL:3,Romance:2,Thriller:1
5437	"Hart, Bret"	40	Action	Action:20,Documentary:7,NULL:12,Thriller:1
5560	"Luk, Jane"	21	Drama	Comedy:6,Crime:2,Drama:9,Fantasy:1,NULL:2,Thriller:1
12609	"Kennedy, Maria Doyle"	13	Drama	Comedy:2,Documentary:1,Drama:3,NULL:5,Romance:1,Thriller:1
14550	"Beviláqua, Camilo"	11	Drama	Drama:3,NULL:3,Romance:2,Short:1,War:2
347	"Sta. Maria, Jodi"	10	Drama	Comedy:1,Documentary:1,Drama:3,NULL:2,Romance:2,War:1
17784	"Nine, Mr."	11	Horror	Horror:6,Mystery:2,NULL:3
4894	"Farina, Dennis"	17	Drama	Action:1,Comedy:2,Crime:2,Documentary:1,Drama:5,Romance:1,Thriller:3,War:1,Western:1
17846	"Kafetzopoulos, Antonis"	13	Comedy	Comedy:6,Drama:2,NULL:1,Romance:4
14344	"Bonetti, Massimo"	12	Drama	Comedy:2,Crime:1,Drama:6,NULL:3
14679	"Gago, Jenny"	10	Drama	Drama:3,NULL:2,Romance:2,Sci-Fi:3
9805	"Treurniet, Dimme"	10	Drama	Comedy:3,Crime:1,Drama:3,Short:2,Thriller:1
743	"Dunn, Nora"	32	Comedy	Comedy:15,Drama:4,Family:1,Music:1,NULL:3,Romance:3,Sci-Fi:2,Short:1,Thriller:2
8801	"Murray, Ethan"	11	Sci-Fi	Action:2,Animation:1,Drama:1,Fantasy:1,Romance:2,Sci-Fi:4
15175	"Horan, Gerard"	13	Drama	Comedy:2,Drama:5,NULL:2,Short:1,Thriller:3
4188	"Chan, Eason"	20	Romance	Comedy:5,Crime:1,Drama:1,Fantasy:3,Mystery:1,NULL:1,Romance:7,Short:1
11340	"Carter, Stacy"	10	Action	Action:5,NULL:3,Thriller:2
8086	"Scoggin, Nick (I)"	11	Drama	Adventure:1,Drama:3,Mystery:1,NULL:2,Romance:1,Thriller:3
9946	"Mateu, Sergi"	10	Drama	Comedy:2,Drama:3,Family:1,Mystery:1,NULL:2,Thriller:1
3729	"Conley, Corinne"	18	Drama	Comedy:3,Drama:7,NULL:5,Romance:1,Short:1,Thriller:1
17132	"Croxatto, Luz"	10	Drama	Comedy:1,Drama:4,NULL:2,Romance:1,Thriller:2
17723	"Wang, Zhiwen"	10	Drama	Drama:5,NULL:2,Romance:2,War:1
12067	"Canelón, Caridad"	12	Romance	NULL:11,Romance:1
4288	"Schon, Kevin"	19	Family	Adventure:1,Animation:4,Comedy:2,Family:7,Fantasy:2,NULL:1,Sci-Fi:2
15887	"Slater, Ryan"	10	Adventure	Adventure:2,Comedy:1,Drama:2,Family:1,NULL:3,Thriller:1
16008	"Ulmanski, Renata"	12	Drama	Documentary:1,Drama:5,NULL:1,Romance:2,Short:1,War:2
4941	"Huculak, Maggie"	16	Drama	Crime:1,Drama:7,Family:1,NULL:4,Romance:1,Thriller:2
13492	"Herbig, Michael"	10	Comedy	Animation:1,Comedy:4,Horror:1,Sci-Fi:1,Short:2,Western:1
9722	"Lawrence, Colin"	26	Drama	Action:1,Adventure:2,Comedy:1,Crime:1,Drama:7,Family:1,Fantasy:1,Horror:1,Mystery:1,NULL:1,Sci-Fi:2,Thriller:7
10513	"Peláez, Angelina"	12	Romance	Comedy:1,Drama:3,NULL:1,Romance:4,Short:2,Thriller:1
13064	"Ridgeston, Lukas"	10	Adult	Adult:6,Documentary:2,NULL:2
4132	"Wong, Manfred"	12	Comedy	Action:2,Comedy:2,Fantasy:1,NULL:6,Romance:1
14286	"Madrid, Gerald"	12	Drama	Action:1,Comedy:1,Drama:5,Fantasy:1,NULL:2,Romance:2
5754	"Hamill, Mark (I)"	76	Animation	Action:2,Adventure:2,Animation:10,Comedy:6,Crime:1,Documentary:11,Drama:3,Family:7,Fantasy:3,Horror:2,Mystery:1,NULL:7,Sci-Fi:9,Short:6,Thriller:5,War:1
13931	"Villanueva, Bernard"	12	Drama	Comedy:1,Drama:3,NULL:7,War:1
1055	"Alfredson, Hans"	11	Drama	Animation:1,Documentary:1,Drama:4,Fantasy:2,NULL:1,Short:2
17707	"Barrett, Ray (I)"	11	Drama	Comedy:2,Drama:6,NULL:1,Romance:1,Thriller:1
17777	"Sterne, Jeff (II)"	20	Adult	Adult:3,NULL:17
13897	"Lowe, John B."	15	Thriller	Action:1,Comedy:3,Drama:3,Family:1,Romance:1,Sci-Fi:2,Thriller:4
13757	"Mammootty"	45	Drama	Action:1,Drama:12,Mystery:2,NULL:24,Romance:2,Thriller:4
12068	"Moreno, Isabel"	10	Comedy	Comedy:1,Drama:1,NULL:8
485	"Bettany, Paul"	23	Drama	Adventure:1,Comedy:1,Documentary:2,Drama:5,Family:1,Mystery:1,Romance:1,Short:4,Thriller:4,War:3
